ID	SS02	SS04	SS06	SS08	SS10	SS12	SS14	AC	Gene_name_short	Protein_name	Species	Evalue
comp222805_c1	0.38	0.17	0.48	1.01	2.11	2.49	2.72	P15619	SRYC_DROME	"Serendipity locus protein H-1"	"Drosophila melanogaster (Fruit f"	0.000000006
comp216888_c0	0.38	0.85	1.85	3.07	3.94	3.26	4.07	O75618	DEDD_HUMAN	"Death effector domain-containing protein"	"Homo sapiens (Human)."	0.00000003
comp219528_c1	0.38	0.1	0.41	1.27	0.89	2.12	4.74	Q6NYM1	KLH21_DANRE	"Kelch-like protein 21"	"Danio rerio (Zebrafish) (Brachyd"	0.000000000004
comp212728_c0	0.38	0.11	0.19	1.71	0.55	0.99	3.08	Q02724	ULP1_YEAST	"Ubiquitin-like-specific protease 1"	"Saccharomyces cerevisiae (strain"	0.00000002
comp224660_c1	0.38	0.13	5.11	2.54	0.6	0.92	0.84	O88871	GABR2_RAT	"Gamma-aminobutyric acid type B receptor subunit 2"	"Rattus norvegicus (Rat)."	8e-62
comp209781_c0	0.38	0.2	0.25	0.23	0.24	1.19	3.67	Q8VHI5	VITRN_MOUSE	Vitrin	"Mus musculus (Mouse)."	1e-35
comp208026_c0	0.38	0.26	0.16	0.08	0.07	0.05	0.05	P11369	POL2_MOUSE	"Retrovirus-related Pol polyprotein LINE-1"	"Mus musculus (Mouse)."	9e-17
comp210219_c0	0.38	0.36	0.44	1.06	1.68	1.34	0.62	Q8R0T2	ZN768_MOUSE	"Zinc finger protein 768"	"Mus musculus (Mouse)."	0.00000000000001
comp221063_c5	0.38	0.05	0.06	0.58	1.35	1.19	0.98	Q704E8	ABCB7_RAT	"ATP-binding cassette sub-family B member 7, mitochondrial"	"Rattus norvegicus (Rat)."	0.00000000000008
comp221770_c8	0.38	0.45	0.31	1.18	1.08	1.44	1.94	P57769	SNX16_RAT	"Sorting nexin-16"	"Rattus norvegicus (Rat)."	2e-63
comp219946_c1	0.38	0.6	1.53	3.69	4.79	5.69	5.11	Q8NDH6	ICA1L_HUMAN	"Islet cell autoantigen 1-like protein"	"Homo sapiens (Human)."	0.000000006
comp217552_c1	0.38	0.94	0.48	0.25	1.75	3.33	1.53	Q80W71	PKHA8_MOUSE	"Pleckstrin homology domain-containing family A member 8"	"Mus musculus (Mouse)."	3e-130
comp216888_c0	0.38	0.85	1.85	3.07	3.94	3.26	4.07	Q9Z2K0	DEDD_RAT	"Death effector domain-containing protein"	"Rattus norvegicus (Rat)."	5e-68
comp212728_c0	0.38	0.11	0.19	1.71	0.55	0.99	3.08	Q02724	ULP1_YEAST	"Ubiquitin-like-specific protease 1"	"Saccharomyces cerevisiae (strain"	0.00000000000001
comp211587_c0	0.38	0.06	0.27	0.09	0.01	0.02	0.04	Q61830	MRC1_MOUSE	"Macrophage mannose receptor 1"	"Mus musculus (Mouse)."	0.000000002
comp224047_c1	0.38	1.21	0.64	1.46	0.88	1.51	3.92	P04323	POL3_DROME	"Retrovirus-related Pol polyprotein from transposon 17.6"	"Drosophila melanogaster (Fruit f"	1e-70
comp208026_c0	0.38	0.26	0.16	0.08	0.07	0.05	0.05	Q03278	PO21_NASVI	"Retrovirus-related Pol polyprotein from type-1 retrotransposable element R2"	"Nasonia vitripennis (Parasitic w"	1e-16
comp209818_c0	0.38	0.23	0.19	0.18	0.31	1.56	9.3	Q95NI4	CALM_HALOK	Calmodulin	"Halichondria okadai (Marine spon"	1e-82
comp216899_c0	0.38	0.82	0.93	1.03	1.89	2	1.47	Q561T9	OBRG_DANRE	"Leptin receptor gene-related protein"	"Danio rerio (Zebrafish) (Brachyd"	3e-52
comp196775_c0	0.38	0	0.23	0.09	0	0.08	0.08	Q03238	GRAM_RAT	"Granzyme M"	"Rattus norvegicus (Rat)."	1e-23
comp214225_c1	0.38	0.22	0.62	0.53	0.24	0.21	0.19	Q66PG1	LARG2_DANRE	"Glycosyltransferase-like protein LARGE2"	"Danio rerio (Zebrafish) (Brachyd"	1e-33
comp219946_c1	0.38	0.6	1.53	3.69	4.79	5.69	5.11	P97411	ICA69_MOUSE	"Islet cell autoantigen 1"	"Mus musculus (Mouse)."	2e-120
comp222501_c0	0.38	0.75	3.21	5.18	3.53	2.55	4.22	P01128	TSIS_WMSV	"PDGF-related-transforming protein sis"	"Woolly monkey sarcoma virus (WMS"	0.0000002
comp213493_c0	0.38	0.22	0.55	0.75	0.23	0.19	0.08	A1ZA47	ZASP_DROME	"PDZ and LIM domain protein Zasp"	"Drosophila melanogaster (Fruit f"	1e-16
comp217552_c1	0.38	0.94	0.48	0.25	1.75	3.33	1.53	D3ZY60	PKHA8_RAT	"Pleckstrin homology domain-containing family A member 8"	"Rattus norvegicus (Rat)."	8e-129
comp217371_c0	0.37	0.23	0.33	4.95	22.14	37.63	75.49	Q96M53	TBATA_HUMAN	"Protein TBATA"	"Homo sapiens (Human)."	5e-20
comp219406_c2	0.37	0.67	0.68	0.58	0.95	0.85	1.05	P11369	POL2_MOUSE	"Retrovirus-related Pol polyprotein LINE-1"	"Mus musculus (Mouse)."	3e-26
comp215107_c0	0.37	1.4	0.76	1.94	1.89	1.29	0.79	B5XCB8	THAP1_SALSA	"THAP domain-containing protein 1"	"Salmo salar (Atlantic salmon)."	0.0000002
comp220942_c1	0.37	0.16	0.93	3.16	3.23	4.25	5.47	Q9H6Y2	WDR55_HUMAN	"WD repeat-containing protein 55"	"Homo sapiens (Human)."	0.000003
comp223224_c0	0.37	0.62	0.65	0.82	1.12	1.12	2.12	Q3V1H9	SAMD5_MOUSE	"Sterile alpha motif domain-containing protein 5"	"Mus musculus (Mouse)."	1e-22
comp216142_c0	0.37	0.41	0.47	0.52	0.24	0.43	0.34	Q63504	NR1D2_RAT	"Nuclear receptor subfamily 1 group D member 2"	"Rattus norvegicus (Rat)."	0.0000003
comp208614_c0	0.37	0.22	0.14	1.35	7.67	10.2	13.09	Q1L8Y7	SHOC2_DANRE	"Leucine-rich repeat protein SHOC-2"	"Danio rerio (Zebrafish) (Brachyd"	2e-39
comp217289_c5	0.37	0.42	0.43	1.02	2.22	2.27	1.68	O43318	M3K7_HUMAN	"Mitogen-activated protein kinase kinase kinase 7"	"Homo sapiens (Human)."	0
comp222625_c2	0.37	0.73	0.6	1.13	5.38	10.68	15.73	Q2TAA8	TXIP1_HUMAN	"Translin-associated factor X-interacting protein 1"	"Homo sapiens (Human)."	2e-23
comp217106_c0	0.37	1.05	1.66	1.41	1.04	1.07	0.6	Q4V348	Z658B_HUMAN	"Zinc finger protein 658B"	"Homo sapiens (Human)."	8e-56
comp213977_c1	0.37	0.22	0.21	0.25	0.32	0.14	0.09	A6NMZ7	CO6A6_HUMAN	"Collagen alpha-6(VI) chain"	"Homo sapiens (Human)."	2e-32
comp216142_c0	0.37	0.41	0.47	0.52	0.24	0.43	0.34	P13055	E75BB_DROME	"Ecdysone-induced protein 75B, isoform B"	"Drosophila melanogaster (Fruit f"	2e-23
comp209131_c1	0.37	0.12	0.07	0.08	0.08	0.12	0.06	O15457	MSH4_HUMAN	"MutS protein homolog 4"	"Homo sapiens (Human)."	9e-85
comp217289_c5	0.37	0.42	0.43	1.02	2.22	2.27	1.68	O43318	M3K7_HUMAN	"Mitogen-activated protein kinase kinase kinase 7"	"Homo sapiens (Human)."	2e-168
comp213977_c1	0.37	0.22	0.21	0.25	0.32	0.14	0.09	A6NMZ7	CO6A6_HUMAN	"Collagen alpha-6(VI) chain"	"Homo sapiens (Human)."	1e-28
comp217077_c2	0.37	0.21	0.34	0.1	0.23	0.38	0.61	Q80TR1	LPHN1_MOUSE	Latrophilin-1	"Mus musculus (Mouse)."	8e-25
comp160406_c0	0.37	0	0.09	0.04	0.03	0.01	0.02	P20849	CO9A1_HUMAN	"Collagen alpha-1(IX) chain"	"Homo sapiens (Human)."	0.000000000002
comp303984_c0	0.37	0.03	0.16	0.1	0	0.04	0	Q5R2J5	RABP1_PELSI	"Cellular retinoic acid-binding protein 1"	"Pelodiscus sinensis (Chinese sof"	0.00000000000006
comp225159_c1	0.37	0.49	0.6	0.35	4.43	7	3.84	Q90268	PAX2A_DANRE	"Paired box protein Pax-2a"	"Danio rerio (Zebrafish) (Brachyd"	2e-52
comp219406_c2	0.37	0.67	0.68	0.58	0.95	0.85	1.05	P11369	POL2_MOUSE	"Retrovirus-related Pol polyprotein LINE-1"	"Mus musculus (Mouse)."	0.0000004
comp160406_c0	0.37	0	0.09	0.04	0.03	0.01	0.02	Q9WUB9	MARCO_MESAU	"Macrophage receptor MARCO"	"Mesocricetus auratus (Golden ham"	0.00000006
comp222649_c1	0.37	0.95	1.09	3.01	1.94	2.28	0.84	Q99MD8	MYNN_MOUSE	Myoneurin	"Mus musculus (Mouse)."	0.00000000000004
comp218325_c0	0.37	0.37	0.62	0.48	0.65	0.67	0.56	P10746	HEM4_HUMAN	"Uroporphyrinogen-III synthase"	"Homo sapiens (Human)."	6e-43
comp212694_c1	0.37	0.32	0.85	1.2	0.61	0.62	1.71	Q3B8G0	CA123_XENLA	"UPF0587 protein C1orf123 homolog"	"Xenopus laevis (African clawed f"	8e-55
comp223402_c0	0.37	0.48	1.27	2.66	6.63	4.93	8.33	Q99323	MYSN_DROME	"Myosin heavy chain, non-muscle"	"Drosophila melanogaster (Fruit f"	0
comp222123_c0	0.37	0.33	0.47	0.13	0.14	0.12	0.17	Q9UGM3	DMBT1_HUMAN	"Deleted in malignant brain tumors 1 protein"	"Homo sapiens (Human)."	3e-140
comp218390_c4	0.37	0.25	1	0.75	0.57	1.05	2.21	Q5F364	MRP1_CHICK	"Multidrug resistance-associated protein 1"	"Gallus gallus (Chicken)."	0
comp217519_c0	0.37	0.09	0.02	0.78	0.34	0.22	0.24	Q9D275	BATF3_MOUSE	"Basic leucine zipper transcriptional factor ATF-like 3"	"Mus musculus (Mouse)."	0.0000000004
comp218749_c0	0.37	0.13	0.09	0.06	0.14	0.02	0.09	Q6IP19	TMM47_XENLA	"Transmembrane protein 47"	"Xenopus laevis (African clawed f"	0.00000004
comp219406_c2	0.37	0.67	0.68	0.58	0.95	0.85	1.05	Q03278	PO21_NASVI	"Retrovirus-related Pol polyprotein from type-1 retrotransposable element R2"	"Nasonia vitripennis (Parasitic w"	0.0000000003
comp226258_c1	0.37	0.04	0.06	0.29	2.07	1.99	3.87	Q39575	DYHG_CHLRE	"Dynein gamma chain, flagellar outer arm"	"Chlamydomonas reinhardtii (Chlam"	0
comp223402_c0	0.37	0.48	1.27	2.66	6.63	4.93	8.33	P35749	MYH11_HUMAN	Myosin-11	"Homo sapiens (Human)."	5e-137
comp214941_c0	0.37	0.97	0.91	0.76	1.43	1.76	1.44	Q96EH3	MASU1_HUMAN	"Mitochondrial assembly of ribosomal large subunit protein 1"	"Homo sapiens (Human)."	8e-27
comp219729_c0	0.37	1.5	1.39	0.36	1.11	0.75	0.56	P16423	POLR_DROME	"Retrovirus-related Pol polyprotein from type-2 retrotransposable element R2DM"	"Drosophila melanogaster (Fruit f"	1e-17
comp206942_c0	0.37	0.04	0.15	0.04	0.04	0	0.02	P18293	ANPRA_MOUSE	"Atrial natriuretic peptide receptor 1"	"Mus musculus (Mouse)."	1e-139
comp216361_c0	0.37	0.93	1.58	1.19	0.59	0.3	0.42	P64964	Y2290_MYCBO	"Uncharacterized protein Mb2290c"	"Mycobacterium bovis (strain ATCC"	0.000000002
comp219284_c0	0.36	0.45	0.61	0.83	1.01	1.12	2.85	O88422	GALT5_RAT	"Polypeptide N-acetylgalactosaminyltransferase 5"	"Rattus norvegicus (Rat)."	4e-95
comp215110_c1	0.36	0.11	0.22	0.72	0.22	1.25	0.2	Q09575	YRD6_CAEEL	"Uncharacterized protein K02A2.6"	"Caenorhabditis elegans."	0.000000002
comp214001_c3	0.36	0.2	0.39	1.04	0.6	0.92	2.74	Q71R50	DHR11_CHICK	"Dehydrogenase/reductase SDR family member 11"	"Gallus gallus (Chicken)."	7e-78
comp223815_c2	0.36	1.11	1.02	0.44	0.69	1.41	2.67	Q98902	L1CAM_TAKRU	"Neural cell adhesion molecule L1"	"Takifugu rubripes (Japanese puff"	0.00000000003
comp223627_c1	0.36	4.6	5.94	9.32	5.38	4.15	5.71	Q8VDH1	FBX21_MOUSE	"F-box only protein 21"	"Mus musculus (Mouse)."	4e-19
comp222458_c0	0.36	0.69	1.03	0.36	0.89	1.4	0.45	P11369	POL2_MOUSE	"Retrovirus-related Pol polyprotein LINE-1"	"Mus musculus (Mouse)."	3e-27
comp225034_c0	0.36	0.75	0.58	5.03	2.07	1.15	0.33	Q68ED2	GRM7_MOUSE	"Metabotropic glutamate receptor 7"	"Mus musculus (Mouse)."	2e-51
comp139753_c0	0.36	0.02	0.04	0.03	0	0.01	0	A8WHP3	SC5A9_DANRE	"Sodium/glucose cotransporter 4"	"Danio rerio (Zebrafish) (Brachyd"	1e-107
comp223815_c2	0.36	1.11	1.02	0.44	0.69	1.41	2.67	Q98902	L1CAM_TAKRU	"Neural cell adhesion molecule L1"	"Takifugu rubripes (Japanese puff"	0.00000000002
comp222379_c0	0.36	0.09	0.36	1.22	7.54	10.39	17.58	Q8C9J3	SPEF2_MOUSE	"Sperm flagellar protein 2"	"Mus musculus (Mouse)."	8e-102
comp222207_c3	0.36	0.42	0.17	0.17	0.87	1.31	0.54	Q7TN84	SYT14_MOUSE	Synaptotagmin-14	"Mus musculus (Mouse)."	5e-131
comp223627_c1	0.36	4.6	5.94	9.32	5.38	4.15	5.71	Q8VDH1	FBX21_MOUSE	"F-box only protein 21"	"Mus musculus (Mouse)."	6e-30
comp218094_c2	0.36	0.11	0.14	0.22	0.95	0.71	1.18	A2ARP9	CTSR2_MOUSE	"Cation channel sperm-associated protein 2"	"Mus musculus (Mouse)."	2e-47
comp214753_c0	0.36	0.02	0.35	0.51	0.29	0.16	0.17	Q9VEN1	FLNA_DROME	Filamin-A	"Drosophila melanogaster (Fruit f"	0
comp223815_c2	0.36	1.11	1.02	0.44	0.69	1.41	2.67	P20241	NRG_DROME	Neuroglian	"Drosophila melanogaster (Fruit f"	1e-74
comp222379_c0	0.36	0.09	0.36	1.22	7.54	10.39	17.58	Q9R095	SPEF2_RAT	"Sperm flagellar protein 2"	"Rattus norvegicus (Rat)."	0.000000000000007
comp215995_c3	0.36	0.47	0.59	2.07	1.43	0.66	2.46	Q9FT73	MED34_ARATH	"Mediator of RNA polymerase II transcription subunit 34"	"Arabidopsis thaliana (Mouse-ear "	5e-20
comp221445_c2	0.36	4.11	6.21	8.92	6.54	10.53	24.38	P21328	RTJK_DROME	"RNA-directed DNA polymerase from mobile element jockey"	"Drosophila melanogaster (Fruit f"	4e-32
comp215110_c1	0.36	0.11	0.22	0.72	0.22	1.25	0.2	Q9UR07	RTF23_SCHPO	"Retrotransposable element Tf2 155 kDa protein type 3"	"Schizosaccharomyces pombe (strai"	4e-44
comp214001_c3	0.36	0.2	0.39	1.04	0.6	0.92	2.74	Q6UWP2	DHR11_HUMAN	"Dehydrogenase/reductase SDR family member 11"	"Homo sapiens (Human)."	5e-27
comp223815_c2	0.36	1.11	1.02	0.44	0.69	1.41	2.67	P20241	NRG_DROME	Neuroglian	"Drosophila melanogaster (Fruit f"	5e-148
comp225337_c0	0.36	1.3	0.97	1.72	2.58	2.97	2.76	Q5T9S5	CCD18_HUMAN	"Coiled-coil domain-containing protein 18"	"Homo sapiens (Human)."	2e-74
comp226090_c0	0.36	0.43	0.89	7.12	7.07	6.53	6.39	Q7Z7A1	CNTRL_HUMAN	Centriolin	"Homo sapiens (Human)."	4e-132
comp223627_c1	0.36	4.6	5.94	9.32	5.38	4.15	5.71	Q5R5S1	FBX21_PONAB	"F-box only protein 21"	"Pongo abelii (Sumatran orangutan"	0.000000000001
comp218019_c0	0.36	0.01	0.21	0.18	0.45	1	0.84	Q9Z2W8	GRIA4_MOUSE	"Glutamate receptor 4"	"Mus musculus (Mouse)."	9e-18
comp225034_c0	0.36	0.75	0.58	5.03	2.07	1.15	0.33	P35400	GRM7_RAT	"Metabotropic glutamate receptor 7"	"Rattus norvegicus (Rat)."	3e-51
comp223815_c2	0.36	1.11	1.02	0.44	0.69	1.41	2.67	P20241	NRG_DROME	Neuroglian	"Drosophila melanogaster (Fruit f"	2e-153
comp203621_c3	0.36	0.08	0.07	0.02	0.04	0.02	0.03	Q23551	UNC22_CAEEL	Twitchin	"Caenorhabditis elegans."	6e-23
comp223627_c1	0.36	4.6	5.94	9.32	5.38	4.15	5.71	Q5R5S1	FBX21_PONAB	"F-box only protein 21"	"Pongo abelii (Sumatran orangutan"	6e-69
comp218094_c2	0.36	0.11	0.14	0.22	0.95	0.71	1.18	Q6AXP6	CTSR2_RAT	"Cation channel sperm-associated protein 2"	"Rattus norvegicus (Rat)."	1e-62
comp159668_c0	0.36	0.01	0.29	0.06	0.23	0.37	0.16	Q0EEE2	PTHD3_MOUSE	"Patched domain-containing protein 3"	"Mus musculus (Mouse)."	4e-127
comp223815_c2	0.36	1.11	1.02	0.44	0.69	1.41	2.67	P20241	NRG_DROME	Neuroglian	"Drosophila melanogaster (Fruit f"	9e-66
comp212876_c0	0.36	0.58	0.44	0.68	0.19	0.11	0.14	P30548	NK1R_MOUSE	"Substance-P receptor"	"Mus musculus (Mouse)."	6e-22
comp215366_c0	0.36	0.12	0.32	0.3	0.17	0.08	0.04	Q804Q2	OPN4B_GADMO	Melanopsin-B	"Gadus morhua (Atlantic cod)."	5e-16
comp225946_c0	0.36	0.23	0.45	1.99	3.1	2.44	2.51	A0JM13	C2CD3_XENTR	"C2 domain-containing protein 3"	"Xenopus tropicalis (Western claw"	0
comp222379_c0	0.36	0.09	0.36	1.22	7.54	10.39	17.58	Q2IA00	SPEF2_PIG	"Sperm flagellar protein 2"	"Sus scrofa (Pig)."	0
comp215995_c3	0.36	0.47	0.59	2.07	1.43	0.66	2.46	Q19546	WRN_CAEEL	"Probable Werner syndrome ATP-dependent helicase homolog 1"	"Caenorhabditis elegans."	0.000007
comp221445_c2	0.36	4.11	6.21	8.92	6.54	10.53	24.38	P16423	POLR_DROME	"Retrovirus-related Pol polyprotein from type-2 retrotransposable element R2DM"	"Drosophila melanogaster (Fruit f"	0.000000002
comp215110_c1	0.36	0.11	0.22	0.72	0.22	1.25	0.2	Q05654	RTF21_SCHPO	"Retrotransposable element Tf2 155 kDa protein type 1"	"Schizosaccharomyces pombe (strai"	2e-81
comp214001_c3	0.36	0.2	0.39	1.04	0.6	0.92	2.74	Q71R50	DHR11_CHICK	"Dehydrogenase/reductase SDR family member 11"	"Gallus gallus (Chicken)."	1e-50
comp223815_c2	0.36	1.11	1.02	0.44	0.69	1.41	2.67	Q05695	L1CAM_RAT	"Neural cell adhesion molecule L1"	"Rattus norvegicus (Rat)."	2e-16
comp222658_c2	0.36	0.43	1.13	1.01	11.39	19.78	38.66	Q8NE09	RGS22_HUMAN	"Regulator of G-protein signaling 22"	"Homo sapiens (Human)."	4e-59
comp205744_c0	0.36	0.05	0.24	0.14	0.08	0.01	0.11	Q90218	GLRK_ANAPL	"Probable glutamate receptor"	"Anas platyrhynchos (Domestic duc"	0.0000005
comp225034_c0	0.36	0.75	0.58	5.03	2.07	1.15	0.33	Q9QYS2	GRM3_MOUSE	"Metabotropic glutamate receptor 3"	"Mus musculus (Mouse)."	2e-38
comp210902_c0	0.36	0.03	0.28	0.21	0.08	0.13	0.48	Q5XHI4	F115_XENLA	"Protein FAM115"	"Xenopus laevis (African clawed f"	4e-43
comp208119_c2	0.36	0.15	0.05	0.23	0.12	0	0.02	Q78KK3	S22AI_MOUSE	"Solute carrier family 22 member 18"	"Mus musculus (Mouse)."	5e-22
comp219810_c0	0.36	0.23	0.92	2.27	2.58	1.87	1.84	Q9UPQ7	PZRN3_HUMAN	"E3 ubiquitin-protein ligase PDZRN3"	"Homo sapiens (Human)."	2e-28
comp223815_c2	0.36	1.11	1.02	0.44	0.69	1.41	2.67	P20241	NRG_DROME	Neuroglian	"Drosophila melanogaster (Fruit f"	0.0000000008
comp203621_c3	0.36	0.08	0.07	0.02	0.04	0.02	0.03	Q8WZ42	TITIN_HUMAN	Titin	"Homo sapiens (Human)."	4e-128
comp223627_c1	0.36	4.6	5.94	9.32	5.38	4.15	5.71	O94952	FBX21_HUMAN	"F-box only protein 21"	"Homo sapiens (Human)."	5e-43
comp215995_c3	0.36	0.47	0.59	2.07	1.43	0.66	2.46	Q19546	WRN_CAEEL	"Probable Werner syndrome ATP-dependent helicase homolog 1"	"Caenorhabditis elegans."	0.00000000002
comp219740_c0	0.36	0.21	0.58	0.33	0.73	0.86	0.71	O88842	FGD3_MOUSE	"FYVE, RhoGEF and PH domain-containing protein 3"	"Mus musculus (Mouse)."	6e-68
comp218343_c2	0.36	0.06	0.12	0.29	0.35	0.42	0.36	Q8N392	RHG18_HUMAN	"Rho GTPase-activating protein 18"	"Homo sapiens (Human)."	1e-97
comp223134_c2	0.36	0.21	1.03	31.86	63.94	53.28	112.11	Q91280	UGT3_PLEPL	UDP-glucuronosyltransferase	"Pleuronectes platessa (European "	7e-72
comp223815_c2	0.36	1.11	1.02	0.44	0.69	1.41	2.67	P20241	NRG_DROME	Neuroglian	"Drosophila melanogaster (Fruit f"	5e-16
comp212876_c0	0.36	0.58	0.44	0.68	0.19	0.11	0.14	P30937	SSR4_RAT	"Somatostatin receptor type 4"	"Rattus norvegicus (Rat)."	4e-76
comp215366_c0	0.36	0.12	0.32	0.3	0.17	0.08	0.04	Q804Q2	OPN4B_GADMO	Melanopsin-B	"Gadus morhua (Atlantic cod)."	0.00000000000002
comp222379_c0	0.36	0.09	0.36	1.22	7.54	10.39	17.58	Q9R095	SPEF2_RAT	"Sperm flagellar protein 2"	"Rattus norvegicus (Rat)."	0
comp221190_c0	0.36	0.3	0.25	0.7	1.03	0.55	1.93	A7XYQ1	SOBP_HUMAN	"Sine oculis-binding protein homolog"	"Homo sapiens (Human)."	0.0000000000002
comp225115_c0	0.36	0.16	0.2	0.75	0.9	2.49	3.22	Q8NDI1	EHBP1_HUMAN	"EH domain-binding protein 1"	"Homo sapiens (Human)."	4e-54
comp214001_c3	0.36	0.2	0.39	1.04	0.6	0.92	2.74	Q71R50	DHR11_CHICK	"Dehydrogenase/reductase SDR family member 11"	"Gallus gallus (Chicken)."	2e-78
comp223815_c2	0.36	1.11	1.02	0.44	0.69	1.41	2.67	P20241	NRG_DROME	Neuroglian	"Drosophila melanogaster (Fruit f"	3e-20
comp222658_c2	0.36	0.43	1.13	1.01	11.39	19.78	38.66	Q8NE09	RGS22_HUMAN	"Regulator of G-protein signaling 22"	"Homo sapiens (Human)."	2e-155
comp225034_c0	0.36	0.75	0.58	5.03	2.07	1.15	0.33	P35400	GRM7_RAT	"Metabotropic glutamate receptor 7"	"Rattus norvegicus (Rat)."	2e-51
comp217889_c2	0.36	0	0.08	7.06	15.08	16	26.81	Q99046	LAC2_TRAVI	Laccase-2	"Trametes villosa (White-rot fung"	4e-42
comp221628_c1	0.36	0.4	0.19	0.09	0.25	0.57	0.64	P25455	PIP1_DROME	"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase classes I and II"	"Drosophila melanogaster (Fruit f"	0
comp219009_c0	0.36	0.6	2.48	2.98	2.39	2.19	1.73	P08155	KRUH_DROME	"Krueppel homologous protein 1"	"Drosophila melanogaster (Fruit f"	0.000000005
comp216143_c3	0.36	1.09	0.48	0.7	0.44	0.25	0.57	Q6RY07	CHIA_RAT	"Acidic mammalian chitinase"	"Rattus norvegicus (Rat)."	4e-101
comp222522_c1	0.36	0.14	0.27	0.24	0.28	0.52	0.46	P20740	OVOS_CHICK	Ovostatin	"Gallus gallus (Chicken)."	3e-78
comp214868_c0	0.36	6.84	10.4	5.46	3.13	2.65	0.21	Q5RFP4	OZF_PONAB	"Zinc finger protein OZF"	"Pongo abelii (Sumatran orangutan"	2e-42
comp217117_c0	0.36	0.49	0.27	0.12	1.87	0.76	0.31	Q95SX7	RTBS_DROME	"Probable RNA-directed DNA polymerase from transposon BS"	"Drosophila melanogaster (Fruit f"	3e-42
comp210750_c0	0.36	0.29	0.16	0.3	0.06	0.04	0.04	Q60754	MARCO_MOUSE	"Macrophage receptor MARCO"	"Mus musculus (Mouse)."	2e-23
comp223815_c2	0.36	1.11	1.02	0.44	0.69	1.41	2.67	P20241	NRG_DROME	Neuroglian	"Drosophila melanogaster (Fruit f"	3e-130
comp214550_c0	0.36	0.15	0.18	0.18	0.17	0.17	0.08	Q11002	CANA_DROME	Calpain-A	"Drosophila melanogaster (Fruit f"	4e-66
comp216124_c2	0.36	0.12	0.6	1.5	0.19	0.16	0.46	P21329	RTJK_DROFU	"RNA-directed DNA polymerase from mobile element jockey"	"Drosophila funebris (Fruit fly)."	7e-46
comp223627_c1	0.36	4.6	5.94	9.32	5.38	4.15	5.71	O94952	FBX21_HUMAN	"F-box only protein 21"	"Homo sapiens (Human)."	2e-18
comp215995_c3	0.36	0.47	0.59	2.07	1.43	0.66	2.46	O88700	BLM_MOUSE	"Bloom syndrome protein homolog"	"Mus musculus (Mouse)."	0.000000003
comp225787_c0	0.36	0.69	3.06	4.03	8.36	7.55	8.88	A2AJ88	PLPL7_MOUSE	"Patatin-like phospholipase domain-containing protein 7"	"Mus musculus (Mouse)."	0
comp223134_c2	0.36	0.21	1.03	31.86	63.94	53.28	112.11	Q9TSL6	UDB23_MACFA	"UDP-glucuronosyltransferase 2B23"	"Macaca fascicularis (Crab-eating"	5e-25
comp223815_c2	0.36	1.11	1.02	0.44	0.69	1.41	2.67	P20241	NRG_DROME	Neuroglian	"Drosophila melanogaster (Fruit f"	2e-148
comp219332_c0	0.36	0.93	0.44	0.62	0.44	0.44	0.58	Q501Z5	GTPB3_DANRE	"tRNA modification GTPase GTPBP3, mitochondrial"	"Danio rerio (Zebrafish) (Brachyd"	3e-171
comp222379_c0	0.36	0.09	0.36	1.22	7.54	10.39	17.58	Q9R095	SPEF2_RAT	"Sperm flagellar protein 2"	"Rattus norvegicus (Rat)."	7e-32
comp214874_c0	0.36	0.18	0.48	0.51	0.51	1.15	2.45	Q96RW7	HMCN1_HUMAN	Hemicentin-1	"Homo sapiens (Human)."	3e-64
comp214001_c3	0.36	0.2	0.39	1.04	0.6	0.92	2.74	Q6UWP2	DHR11_HUMAN	"Dehydrogenase/reductase SDR family member 11"	"Homo sapiens (Human)."	1e-35
comp223815_c2	0.36	1.11	1.02	0.44	0.69	1.41	2.67	P20241	NRG_DROME	Neuroglian	"Drosophila melanogaster (Fruit f"	2e-82
comp215016_c1	0.36	0.33	0.97	0.97	0.66	0.5	0.62	O60260	PRKN2_HUMAN	"E3 ubiquitin-protein ligase parkin"	"Homo sapiens (Human)."	0.000000002
comp198174_c1	0.36	0.08	0.09	0.23	0.11	0.03	0.04	Q9GRC0	MOS_ASTPE	"Serine/threonine-protein kinase mos"	"Asterina pectinifera (Starfish) "	0.000000003
comp217889_c2	0.36	0	0.08	7.06	15.08	16	26.81	Q12570	LAC1_BOTFU	Laccase-1	"Botryotinia fuckeliana (Noble ro"	8e-45
comp215995_c3	0.36	0.47	0.59	2.07	1.43	0.66	2.46	Q19546	WRN_CAEEL	"Probable Werner syndrome ATP-dependent helicase homolog 1"	"Caenorhabditis elegans."	0.000000000002
comp204077_c0	0.36	0.24	0.14	0.24	0.05	0.05	0.07	P21329	RTJK_DROFU	"RNA-directed DNA polymerase from mobile element jockey"	"Drosophila funebris (Fruit fly)."	0.000000007
comp225258_c0	0.36	0.16	0.76	0.32	3.44	4.29	5.37	Q96FN5	KIF12_HUMAN	"Kinesin-like protein KIF12"	"Homo sapiens (Human)."	6e-113
comp223815_c2	0.36	1.11	1.02	0.44	0.69	1.41	2.67	P20241	NRG_DROME	Neuroglian	"Drosophila melanogaster (Fruit f"	0.000000000000005
